transcript_id,CM_D18_R2,CM_D3_R2,CM_D0_R2,CM_D18_R1,CM_D3_R1,CM_D0_R1
ENST00000831184,0,0,0,0,0,0
ENST00000831186,0,0,0,0,0,0
ENST00000831187,0,0,0,0,0,0
ENST00000831188,0,0,0,0,0,0
ENST00000831190,0,0,0,0,0,0
ENST00000831198,0,0,0,0,0,0
ENST00000831199,0,0,0,0,0,0
ENST00000831202,0,0,0,0,0,0
ENST00000831203,0,0,0,26,0,0
ENST00000831207,0,0,0,0,0,0
ENST00000831208,0,0,0,0,0,0
ENST00000831211,0,0,0,0,0,0
ENST00000831220,0,0,0,0,0,0
ENST00000831373,0,0,0,0,0,0
ENST00000831134,0,0,0,0,0,0
ENST00000831136,0,0,0,0,0,0
ENST00000831191,0,0,0,0,0,0
ENST00000831193,0,0,0,0,0,0
ENST00000831194,0,0,0,0,0,0
ENST00000831209,0,0,0,0,0,0
ENST00000831195,0,0,0,0,0,1
ENST00000831200,0,0,0,0,0,0
ENST00000831216,0,0,0,18,0,0
ENST00000831254,0,0,0,63,0,16
ENST00000831683,0,0,0,0,0,0
ENST00000831680,0,0,19,0,2,0
ENST00000831214,0,0,0,0,0,0
ENST00000831221,0,0,0,0,0,0
ENST00000831223,0,0,0,0,0,0
ENST00000831224,0,3,0,0,0,46
ENST00000831226,0,0,0,0,0,0
ENST00000831227,0,3,0,0,0,25
ENST00000831233,0,0,0,0,0,0
ENST00000831234,0,0,0,0,0,0
ENST00000831235,0,0,0,0,0,0
ENST00000831236,0,0,0,0,0,0
ENST00000831241,0,0,0,0,0,0
ENST00000831249,0,0,0,0,0,0
ENST00000831251,0,0,0,0,0,0
ENST00000831255,0,0,0,0,0,0
ENST00000831256,0,0,0,0,0,0
ENST00000831257,0,0,0,0,0,0
ENST00000831258,0,0,0,0,0,0
ENST00000831259,0,0,0,0,0,0
ENST00000831260,0,0,0,0,0,0
ENST00000831262,0,0,0,0,0,0
ENST00000831263,0,0,0,0,0,0
ENST00000831264,0,0,0,0,0,0
ENST00000831265,0,0,0,0,0,0
ENST00000831266,0,0,0,0,0,0
ENST00000831267,0,0,0,0,0,0
ENST00000831268,0,0,0,16,0,0
ENST00000831269,0,0,0,0,0,0
ENST00000831270,0,0,0,0,0,0
ENST00000831271,0,0,0,0,0,0
ENST00000831274,0,0,0,0,0,0
ENST00000831277,0,0,0,0,0,0
ENST00000831286,0,0,0,0,0,0
ENST00000831296,0,0,0,0,0,0
ENST00000831315,0,0,0,0,0,0
ENST00000831335,0,0,0,0,0,0
ENST00000831353,0,0,0,0,0,0
ENST00000831356,0,0,0,0,0,0
ENST00000831358,0,0,0,0,0,0
ENST00000831362,0,0,0,0,0,0
ENST00000831364,0,1,0,0,0,0
ENST00000831365,0,19,0,0,0,0
ENST00000831366,0,0,0,0,0,0
ENST00000831367,0,0,0,0,0,0
ENST00000831372,0,0,0,0,0,0
ENST00000831374,0,0,0,0,0,0
ENST00000831375,0,0,0,0,0,0
ENST00000831377,0,0,0,0,0,0
ENST00000831378,0,0,0,0,0,0
ENST00000831379,0,0,0,0,0,0
ENST00000831399,0,5,0,0,0,0
ENST00000831401,0,0,0,0,0,0
ENST00000831402,0,0,0,0,69,0
ENST00000831406,0,0,0,0,0,0
ENST00000831410,0,0,0,0,0,0
ENST00000831412,0,0,0,0,0,0
ENST00000831416,0,0,0,0,0,0
ENST00000831419,0,0,0,0,0,0
ENST00000831494,0,0,0,0,0,0
ENST00000831397,0,0,0,0,18,0
ENST00000831310,0,0,0,0,0,0
ENST00000831422,0,0,0,0,0,0
ENST00000831455,0,0,0,0,0,0
ENST00000831458,0,10,3,9,3,11
ENST00000831476,0,0,0,19,0,0
ENST00000831681,0,0,0,0,0,0
ENST00000831682,0,0,0,0,0,0
ENST00000831684,0,0,0,0,0,0
ENST00000831685,0,0,0,0,0,0
ENST00000831686,0,0,0,0,0,0
ENST00000831687,0,0,0,0,0,0
ENST00000831688,0,0,0,0,0,0
ENST00000831689,0,0,0,0,0,0
ENST00000831690,0,0,0,0,0,0
ENST00000831691,0,107,0,0,0,0
ENST00000831692,0,0,0,0,0,0
ENST00000831693,0,0,0,0,0,0
ENST00000831694,0,0,0,0,0,0
ENST00000831695,0,0,0,0,0,0
ENST00000831696,0,0,0,0,0,0
ENST00000831213,0,0,0,0,0,0
ENST00000831238,0,0,0,0,0,0
ENST00000831244,0,0,0,0,0,0
ENST00000831247,0,0,0,2,0,0
ENST00000831252,0,0,0,0,0,0
ENST00000831278,0,0,0,0,0,0
ENST00000831280,0,0,0,0,0,0
ENST00000831282,0,0,0,31,0,0
ENST00000831283,0,0,0,0,0,0
ENST00000831284,0,0,0,0,0,0
ENST00000831285,0,0,0,0,0,0
ENST00000831288,0,0,0,0,0,0
ENST00000831294,0,0,1,0,1,0
ENST00000831297,0,0,0,0,0,0
ENST00000831300,0,0,0,0,0,0
ENST00000831301,0,0,0,0,0,0
ENST00000831303,0,0,0,3,0,0
ENST00000831304,0,0,0,0,0,0
ENST00000831306,0,0,0,0,0,0
ENST00000831307,0,0,0,0,0,0
ENST00000831308,0,0,0,0,0,0
ENST00000831309,0,0,0,0,0,0
ENST00000831313,0,0,0,0,0,0
ENST00000831316,0,0,0,0,0,0
ENST00000831317,0,1,0,0,0,0
ENST00000831320,0,0,0,0,0,0
ENST00000831321,0,0,0,0,0,0
ENST00000831322,0,0,0,0,0,0
ENST00000831339,0,0,0,0,0,0
ENST00000831342,0,0,0,0,0,0
ENST00000831343,0,0,0,0,0,0
ENST00000831345,0,0,0,0,0,0
ENST00000831346,0,0,0,0,0,0
ENST00000831360,0,0,0,0,0,0
ENST00000831383,0,0,0,0,0,0
ENST00000831384,0,0,0,0,0,0
ENST00000831385,0,0,0,0,0,0
ENST00000831386,0,0,0,0,0,0
ENST00000831388,0,0,0,0,0,0
ENST00000831389,0,0,0,0,0,0
ENST00000831390,0,0,0,0,0,0
ENST00000831393,0,0,0,0,0,0
ENST00000831400,0,0,0,0,0,0
ENST00000831404,0,0,0,0,0,0
ENST00000831407,0,0,1,0,0,0
ENST00000831420,0,0,0,0,0,0
ENST00000831421,0,0,0,0,0,0
ENST00000831425,0,0,0,0,0,0
ENST00000831426,0,0,0,0,0,0
ENST00000831427,0,0,0,0,0,0
ENST00000831428,0,0,0,0,0,0
ENST00000831429,0,0,0,0,0,0
ENST00000831431,0,0,0,0,0,0
ENST00000831432,0,0,0,0,0,0
ENST00000831434,0,0,0,0,0,0
ENST00000831435,0,0,0,0,0,0
ENST00000831436,0,0,0,0,0,0
ENST00000831437,0,0,0,0,0,0
ENST00000831440,0,0,0,0,0,0
ENST00000831441,0,1,0,0,1,0
ENST00000831442,0,0,0,0,0,0
ENST00000831443,0,0,0,7,6,13
ENST00000831445,0,0,1,0,0,0
ENST00000831446,0,0,0,0,0,0
ENST00000831448,0,0,0,16,0,0
ENST00000831449,0,0,0,0,0,0
ENST00000831450,0,0,0,0,0,0
ENST00000831451,0,0,0,1,0,0
ENST00000831452,0,0,0,0,0,0
ENST00000831466,0,0,0,0,0,0
ENST00000831468,0,0,0,0,0,44
ENST00000831469,0,0,0,0,0,0
ENST00000831471,0,0,0,0,0,0
ENST00000831472,0,0,0,0,0,0
ENST00000831473,0,0,0,0,0,0
ENST00000831474,0,0,0,0,1,0
ENST00000831478,0,0,0,0,0,0
ENST00000831497,0,0,0,1,0,0
ENST00000831503,0,0,0,21,0,0
ENST00000831512,0,0,0,0,0,0
ENST00000831518,0,0,0,0,0,0
ENST00000831137,0,0,0,0,0,0
ENST00000831139,0,0,0,0,0,0
ENST00000831740,0,0,0,0,0,0
ENST00000831697,0,0,0,0,0,0
ENST00000831212,0,0,0,0,0,0
ENST00000831318,0,0,0,0,0,0
ENST00000831327,0,0,0,0,0,0
ENST00000831328,0,0,0,0,0,0
ENST00000831329,0,0,0,0,0,0
ENST00000831330,0,0,0,0,0,0
ENST00000831331,0,0,0,0,0,0
ENST00000831332,0,0,0,1,0,0
ENST00000831347,0,0,0,1,0,1
ENST00000831348,0,0,0,0,0,0
ENST00000831349,0,0,0,0,0,0
ENST00000831352,0,0,0,0,0,0
ENST00000831354,0,0,0,0,0,0
ENST00000831403,0,0,0,0,0,0
ENST00000831409,0,0,0,0,0,0
ENST00000831411,0,0,0,0,0,0
ENST00000831413,0,0,0,0,0,0
ENST00000831418,0,0,0,0,0,0
ENST00000831453,0,0,0,0,0,0
ENST00000831454,0,0,0,0,0,0
ENST00000831456,0,3,0,0,0,0
ENST00000831459,0,0,0,0,0,0
ENST00000831461,0,0,0,0,0,0
ENST00000831462,0,0,0,89,0,0
ENST00000831475,0,0,0,0,0,0
ENST00000831477,0,0,6,0,0,0
ENST00000831479,0,0,0,0,0,0
ENST00000831483,0,0,0,0,0,0
ENST00000831486,0,0,0,0,0,0
ENST00000831488,0,0,0,0,0,0
ENST00000831489,0,0,0,0,0,0
ENST00000831490,0,0,0,0,0,0
ENST00000831492,0,0,0,0,0,0
ENST00000831493,0,0,0,0,0,0
ENST00000831495,0,0,0,0,0,0
ENST00000831496,0,0,0,0,0,0
ENST00000831498,0,0,0,9,0,8
ENST00000831502,0,0,0,0,0,0
ENST00000831510,0,0,0,0,0,0
ENST00000831511,0,0,0,0,0,0
ENST00000831513,0,0,0,0,0,0
ENST00000831515,0,0,0,0,0,0
ENST00000831516,0,0,0,0,0,0
ENST00000831519,0,0,0,1,1,1
ENST00000831133,0,0,0,0,0,0
ENST00000623083,0,0,0,0,0,0
ENST00000831554,0,0,0,0,0,0
ENST00000831557,0,0,0,0,0,0
ENST00000831596,0,0,0,0,0,0
ENST00000831561,0,0,0,0,0,0
ENST00000831641,0,0,0,0,0,0
ENST00000831711,0,0,0,0,0,0
ENST00000831552,0,0,0,0,0,0
ENST00000831562,0,0,0,0,0,0
ENST00000831581,0,0,0,0,0,0
ENST00000831592,0,0,0,0,0,0
ENST00000831597,0,0,0,0,0,0
ENST00000831598,0,0,0,0,0,0
ENST00000831599,0,0,0,0,0,0
ENST00000831600,0,0,0,0,0,0
ENST00000831601,0,0,0,0,0,0
ENST00000831620,0,0,0,0,0,0
ENST00000831623,0,12,4,0,0,0
ENST00000831631,0,0,0,0,0,0
ENST00000831642,0,0,0,0,0,0
ENST00000831643,0,0,0,0,0,0
ENST00000831652,0,0,0,0,0,0
ENST00000831654,0,0,0,1,0,0
ENST00000831663,0,0,0,0,0,0
ENST00000831669,0,0,0,0,0,0
ENST00000831660,0,0,0,2,0,1
ENST00000831713,0,0,0,0,0,0
ENST00000831717,0,4,0,0,0,0
ENST00000831591,0,0,0,0,0,0
ENST00000831616,0,0,0,0,0,0
ENST00000831667,0,0,0,0,0,0
ENST00000831668,0,0,0,0,0,0
ENST00000831670,0,0,0,0,0,0
ENST00000831671,0,0,0,2,0,0
ENST00000831672,0,0,0,0,0,0
ENST00000831630,0,0,0,0,0,0
ENST00000831673,0,0,0,0,0,0
ENST00000831708,0,0,0,0,0,0
ENST00000831743,0,0,0,0,0,0
ENST00000831722,0,0,0,0,0,0
ENST00000831733,0,1,1,1,1,1
ENST00000831736,0,0,0,3,6,0
ENST00000835446,0,0,0,0,0,0
ENST00000831745,0,0,0,0,0,3
ENST00000834919,0,0,0,1,1,1
ENST00000442116,0,0,6,5,57,0
ENST00000448958,0,0,0,0,0,0
ENST00000820779,0,0,0,0,0,0
ENST00000820781,0,0,0,0,0,0
ENST00000820780,0,0,0,0,0,0
ENST00000634344,0,0,0,0,0,0
ENST00000820923,0,0,0,0,0,0
ENST00000784885,0,0,0,1,0,0
ENST00000784888,0,0,0,0,1,0
ENST00000784886,0,0,0,0,0,0
ENST00000784889,0,0,0,0,0,0
ENST00000784890,0,0,0,0,0,0
ENST00000669836,0,0,0,0,0,0
ENST00000784891,0,0,0,0,0,0
ENST00000784887,0,0,0,1,0,0
ENST00000784892,0,0,0,0,0,0
ENST00000784893,0,1,0,0,0,1
ENST00000796990,0,0,0,0,0,0
ENST00000797151,0,0,0,9,2,2
ENST00000450983,0,0,0,0,0,0
ENST00000412666,0,0,0,0,0,0
ENST00000635159,0,0,0,0,0,0
ENST00000440163,0,0,0,0,0,1
ENST00000431321,0,0,0,0,0,0
ENST00000453935,0,1,0,1,0,0
ENST00000437905,0,0,0,0,0,0
ENST00000426406,0,0,0,1,0,0
ENST00000455464,0,0,0,0,0,0
ENST00000796424,0,0,0,0,0,6
MSTRG.4.407,0,8,0,0,3,0
ENST00000431812,0,0,7,0,2,4
ENST00000514436,0,0,0,0,0,0
ENST00000440038,0,0,12,20,24,77
ENST00000642074,0,0,0,0,0,0
ENST00000423728,0,0,0,0,0,0
ENST00000616311,0,0,0,0,0,0
ENST00000599771,0,0,0,18,0,0
ENST00000641845,0,0,0,0,0,0
ENST00000641916,0,0,0,0,0,0
ENST00000641579,0,0,0,0,0,0
ENST00000616947,0,0,0,0,0,0
ENST00000432964,0,0,0,0,0,0
ENST00000608420,0,0,0,0,0,0
ENST00000641303,0,0,0,0,0,0
ENST00000641063,0,0,0,0,0,0
ENST00000641049,0,0,0,0,0,0
ENST00000642124,0,0,0,0,0,0
ENST00000796425,0,0,2,0,0,0
ENST00000634833,0,0,0,7,0,0
ENST00000417636,0,0,0,0,0,0
ENST00000781687,0,0,0,0,0,0
ENST00000419394,0,0,0,0,0,0
ENST00000781832,0,0,0,1,0,0
ENST00000423796,0,0,0,0,0,0
ENST00000450696,0,0,0,0,0,0
ENST00000781831,0,0,0,0,0,0
ENST00000781688,0,0,0,0,0,0
ENST00000781689,0,0,0,0,0,0
ENST00000440196,0,0,0,0,0,0
ENST00000641296,0,0,0,0,0,0
ENST00000357876,0,0,0,3,0,0
ENST00000634337,0,0,0,0,0,0
ENST00000635509,0,0,0,0,0,0
ENST00000648019,0,0,0,0,0,0
MSTRG.19.13,0,29,0,5,235,0
ENST00000781686,0,0,0,0,0,0
ENST00000440200,0,0,0,0,0,0
ENST00000452176,0,0,0,0,0,0
ENST00000621981,0,0,0,0,0,0
ENST00000438434,0,0,0,0,0,0
ENST00000332831,0,0,0,1,0,0
ENST00000743860,0,0,0,0,0,0
ENST00000743822,0,0,0,0,0,0
ENST00000745227,0,0,0,0,0,0
MSTRG.19.25,0,2,3,0,0,0
ENST00000745229,0,0,0,0,0,0
ENST00000506640,0,854,413,309,0,0
ENST00000743878,0,0,0,0,0,0
MSTRG.19.33,0,26,0,0,199,119
MSTRG.19.34,0,49,77,4,0,27
MSTRG.19.35,0,1,2,0,50,19
MSTRG.19.44,0,175,0,2,4,0
ENST00000411249,0,1,2,2,1,1
ENST00000428504,0,0,0,0,0,0
ENST00000743823,0,0,0,0,0,0
ENST00000743824,0,0,0,0,0,0
ENST00000743865,0,0,0,0,0,0
ENST00000743825,0,0,0,0,0,0
ENST00000743835,0,9,0,0,3,0
ENST00000743826,0,0,0,0,0,0
ENST00000743866,0,1,0,1,1,2
ENST00000743867,0,1,0,0,0,1
ENST00000743827,0,0,0,0,0,0
ENST00000743828,0,0,0,0,0,0
ENST00000743829,0,0,0,0,0,0
ENST00000743830,0,0,0,0,0,0
ENST00000743831,0,0,0,0,0,0
ENST00000743833,0,0,0,0,0,0
ENST00000743832,0,0,0,0,0,0
ENST00000743869,0,0,0,0,0,0
ENST00000743871,0,8,0,1,1,2
ENST00000743872,0,0,0,0,0,0
ENST00000743834,0,0,0,0,0,0
ENST00000743873,0,0,0,0,0,0
ENST00000743876,0,1,0,0,3,1
ENST00000655765,0,0,0,0,0,0
ENST00000412115,0,0,0,0,0,0
ENST00000670700,0,0,0,0,0,0
ENST00000429505,0,0,12,5,0,0
ENST00000657896,0,0,0,0,0,0
ENST00000434264,0,0,0,0,0,0
ENST00000669749,0,0,0,0,0,0
ENST00000658648,0,0,0,0,0,0
ENST00000744210,0,0,0,0,0,0
ENST00000656571,0,0,0,0,0,0
ENST00000744201,0,0,0,0,0,0
ENST00000665867,0,0,0,0,15,0
ENST00000744198,0,0,0,0,0,0
ENST00000744200,0,0,0,0,0,0
ENST00000744199,0,0,0,0,0,0
ENST00000744211,0,0,0,4,0,0
ENST00000744202,0,0,0,0,0,0
ENST00000665719,0,0,0,0,0,0
ENST00000666217,0,0,0,0,0,0
ENST00000744203,0,0,0,0,0,0
ENST00000744204,0,0,0,0,0,0
ENST00000651411,0,0,0,0,0,0
ENST00000744205,0,0,0,0,0,0
ENST00000585826,0,0,0,0,0,0
ENST00000744206,0,0,0,0,0,0
ENST00000744207,0,0,0,0,0,0
ENST00000744209,0,0,0,0,0,0
ENST00000744208,0,0,0,0,0,0
ENST00000589899,0,19,3,9,9,27
ENST00000609830,0,0,0,0,0,0
ENST00000443772,0,0,0,0,0,0
ENST00000586928,0,0,0,0,0,0
ENST00000585745,0,0,0,0,0,0
ENST00000590848,0,0,0,0,0,0
ENST00000587530,0,0,0,0,0,0
ENST00000591440,0,0,0,0,0,0
ENST00000593022,0,0,0,0,0,0
ENST00000589531,0,0,0,0,0,0
ENST00000588951,0,0,0,0,0,0
ENST00000744077,0,0,0,23,0,0
ENST00000743839,0,0,0,0,0,0
ENST00000743840,0,0,0,0,0,0
ENST00000743841,0,0,0,0,0,0
ENST00000743837,0,0,0,0,0,0
ENST00000743842,0,0,0,0,0,0
ENST00000743864,0,0,0,0,0,0
ENST00000743836,0,0,0,0,0,0
ENST00000743838,0,0,0,0,0,0
ENST00000743847,0,0,0,0,0,0
ENST00000743848,0,0,0,0,0,0
ENST00000743849,0,0,0,0,0,0
ENST00000743850,0,0,0,0,0,0
ENST00000447500,0,0,0,8,0,0
ENST00000743844,0,0,0,0,0,0
ENST00000743845,0,0,0,0,0,0
ENST00000743852,0,0,0,0,0,0
ENST00000743853,0,0,0,0,0,0
ENST00000744079,0,0,0,0,0,0
ENST00000743868,0,0,0,0,0,0
ENST00000743854,0,0,0,0,0,0
ENST00000743855,0,0,0,0,0,0
ENST00000744083,0,0,0,0,0,0
ENST00000743851,0,0,0,0,0,0
ENST00000743856,0,0,0,0,0,0
ENST00000744078,0,0,0,0,0,0
ENST00000743859,0,0,0,0,0,0
ENST00000744082,0,0,0,0,0,0
ENST00000744080,0,6,2,0,0,0
ENST00000745541,0,0,0,0,0,0
ENST00000744081,0,0,0,0,0,0
ENST00000744084,0,0,0,0,0,0
ENST00000745539,0,0,0,0,0,0
ENST00000745540,0,0,0,0,0,0
ENST00000744085,0,0,7,0,12,6
ENST00000744086,0,0,0,0,0,0
ENST00000624927,0,0,3,0,0,0
ENST00000745542,0,0,0,0,0,0
ENST00000745544,0,0,0,0,0,0
ENST00000745545,0,0,0,0,0,0
ENST00000745543,0,0,0,0,0,0
ENST00000745546,0,0,0,0,0,0
ENST00000744865,0,0,0,0,0,0
ENST00000685334,0,0,0,0,0,0
ENST00000744868,0,0,0,0,0,0
ENST00000744866,0,0,0,0,0,0
ENST00000744879,0,0,0,0,0,0
ENST00000623808,0,0,0,0,0,0
ENST00000744867,0,0,0,0,0,0
ENST00000744869,0,0,0,0,0,0
ENST00000744870,0,0,0,0,0,0
ENST00000659124,0,0,0,0,0,2
ENST00000666741,0,0,0,0,0,0
ENST00000685764,0,0,0,15,0,0
ENST00000623070,0,0,0,0,0,0
ENST00000701598,0,0,0,0,0,0
ENST00000670780,0,0,0,0,0,9
ENST00000744890,0,0,2,1,4,2
ENST00000688008,0,0,0,0,0,0
ENST00000688309,0,0,0,0,0,0
ENST00000449005,0,0,0,0,0,0
ENST00000685566,0,0,0,0,0,0
ENST00000441765,0,0,0,0,0,0
ENST00000658846,0,2,88,111,61,70
ENST00000744871,0,0,0,0,0,0
ENST00000608189,0,0,0,0,0,0
ENST00000448975,0,0,0,0,0,0
ENST00000661237,0,0,0,0,0,0
ENST00000686238,0,0,0,0,0,0
ENST00000744872,0,0,0,0,0,0
ENST00000744873,0,0,0,0,0,0
ENST00000609009,0,0,0,0,0,0
ENST00000609139,0,0,0,0,0,0
ENST00000744874,0,0,0,0,0,0
ENST00000744893,0,0,0,0,0,0
ENST00000744885,0,0,0,0,0,0
ENST00000657837,0,0,0,0,0,0
ENST00000701768,0,0,0,0,0,0
ENST00000744875,0,0,0,0,0,0
ENST00000744876,0,0,0,0,0,0
ENST00000691316,0,0,0,33,0,0
ENST00000692194,0,0,0,0,0,0
ENST00000702273,0,0,0,0,0,0
ENST00000702098,0,0,0,0,0,0
ENST00000744877,0,0,0,0,0,0
ENST00000744900,0,0,0,0,0,0
ENST00000668541,0,0,0,0,0,0
ENST00000691234,0,0,0,0,0,0
ENST00000702557,0,0,0,0,0,0
ENST00000702847,0,0,0,14,0,0
ENST00000744891,0,0,0,0,0,0
ENST00000744880,0,0,0,5,0,0
ENST00000744886,0,0,0,0,0,0
ENST00000744878,0,0,0,0,0,0
ENST00000744887,0,0,0,0,0,0
ENST00000744881,0,0,0,0,0,0
ENST00000744882,0,0,0,0,0,0
ENST00000744889,0,0,0,0,0,0
ENST00000657175,0,0,0,0,0,0
ENST00000744897,0,5,0,0,0,0
ENST00000660797,0,0,0,0,0,0
ENST00000744883,0,0,0,0,0,0
ENST00000622921,0,0,0,1,0,0
ENST00000744884,0,0,0,0,0,0
ENST00000744901,0,0,0,0,0,0
ENST00000744902,0,0,0,0,0,0
ENST00000744888,0,0,0,0,0,0
ENST00000744894,0,0,0,0,0,0
ENST00000744896,0,0,0,0,0,0
ENST00000744903,0,0,0,0,0,0
ENST00000670824,0,9,0,162,0,0
ENST00000688420,0,0,0,0,0,0
ENST00000744899,0,0,0,0,0,0
ENST00000415295,0,0,0,0,0,0
ENST00000744898,0,0,0,0,0,0
ENST00000746320,0,0,7,0,0,2
ENST00000746321,0,0,0,0,0,0
ENST00000745643,0,0,0,0,0,0
ENST00000744905,0,0,0,0,0,0
ENST00000745644,0,0,0,0,0,0
ENST00000745647,0,0,0,0,0,0
ENST00000745645,0,0,0,0,0,0
ENST00000745646,0,0,0,0,0,0
ENST00000745648,0,0,0,0,0,0
ENST00000671208,0,0,0,0,0,0
ENST00000661463,0,9,0,0,0,0
ENST00000745834,0,0,0,0,0,0
ENST00000745835,0,0,0,0,0,0
ENST00000745842,0,0,0,0,0,0
ENST00000427857,0,0,0,0,0,0
ENST00000745840,0,0,0,0,0,0
ENST00000745838,0,0,0,0,0,0
ENST00000745836,0,0,0,0,0,0
ENST00000745841,0,0,0,0,0,0
ENST00000745856,0,0,0,0,0,0
ENST00000446136,0,0,0,0,0,0
ENST00000745839,0,0,0,0,0,0
ENST00000745843,0,0,0,0,0,0
ENST00000745844,0,0,0,0,0,0
ENST00000745858,0,0,0,0,0,0
ENST00000745837,0,0,0,0,0,0
ENST00000745845,0,0,0,0,0,0
ENST00000745849,0,0,0,0,0,0
ENST00000745848,0,0,0,0,0,0
ENST00000745850,0,0,0,0,0,0
ENST00000745846,0,0,0,0,0,0
ENST00000745847,0,0,0,0,0,0
ENST00000745851,0,0,0,0,0,0
ENST00000745852,0,0,0,0,0,0
ENST00000432963,0,0,0,0,0,0
ENST00000745859,0,0,0,0,0,0
ENST00000745853,0,0,0,0,0,0
ENST00000745854,0,0,0,0,0,0
ENST00000745855,0,0,0,0,0,0
ENST00000415481,0,0,0,0,0,1
ENST00000745857,0,0,0,0,0,0
ENST00000635557,0,0,0,0,0,0
ENST00000466430,18,32,24,34,13,12
ENST00000471248,2,4,4,1,0,2
ENST00000831089,1,4,6,1,0,4
MSTRG.4.21,345,1651,653,443,1287,876
ENST00000442987,2,1,1,1,1,1
ENST00000494149,6,114,40,33,84,59
ENST00000595919,18,9,53,17,48,17
MSTRG.4.25,235,786,387,206,377,593
MSTRG.4.27,77,199,250,111,300,116
ENST00000484859,20,54,61,21,78,67
ENST00000410691,2,4,2,2,4,7
ENST00000496488,5,13,17,3,11,17
ENST00000491962,1,3,0,5,1,0
ENST00000662089,1,2,3,2,1,0
ENST00000655252,2,7,4,1,1,0
ENST00000831112,1,2,2,1,2,2
ENST00000831117,1,0,0,0,0,0
ENST00000831119,1,5,0,0,0,5
ENST00000831135,380,363,9,40,11,9
ENST00000831350,1,1,0,0,0,27
ENST00000831380,14,34,0,0,0,57
ENST00000831197,1,0,0,0,0,0
ENST00000831196,5,7,6,8,7,8
ENST00000831676,10,5,0,3,0,8
ENST00000831415,1,4,0,0,0,0
ENST00000831250,0,0,0,0,0,0
ENST00000831368,0,0,0,0,0,0
ENST00000831391,49,26,0,22,0,5
ENST00000831293,9,0,0,0,0,4
MSTRG.4.301,7,2,190,1,66,1
ENST00000831132,3,0,0,0,1,0
ENST00000831485,5,33,6,0,0,1
ENST00000831501,0,7,1,0,1,0
ENST00000831666,3,0,1,0,0,0
ENST00000612080,1,1,1,1,1,1
MSTRG.4.391,182,0,113,181,141,215
ENST00000831723,47,0,38,40,48,72
ENST00000831727,8,5,3,1,3,22
ENST00000831734,18,53,23,34,25,45
ENST00000835447,17,31,18,16,19,35
MSTRG.12.2,17,0,0,5,0,21
ENST00000441866,16,23,0,34,0,0
ENST00000450734,13,52,19,7,10,7
ENST00000424587,9,11,9,67,9,3
ENST00000458203,6,16,8,13,12,7
ENST00000796991,3,1,0,5,1,0
ENST00000797152,2,0,0,1,0,0
ENST00000455207,2,2,4,3,0,2
ENST00000796423,13,47,30,16,30,29
ENST00000601814,3,12,8,6,0,6
ENST00000445840,1,1,3,1,1,1
ENST00000432723,38,50,36,28,9,12
MSTRG.4.412,270,1079,610,259,910,103
MSTRG.4.413,225,524,35,343,194,416
ENST00000419160,4,11,3,1,1,13
MSTRG.4.417,263,0,578,189,553,266
MSTRG.4.421,58,553,105,95,228,711
ENST00000601486,29,54,79,6,60,64
ENST00000614007,1,1,1,1,2,1
ENST00000781690,9,0,0,4,0,0
ENST00000416931,37,129,131,55,150,478
ENST00000457540,1719,5645,5304,1669,3936,10068
ENST00000414273,32325,47506,46498,42541,49722,74401
ENST00000427426,75,119,144,84,147,385
ENST00000467115,271,904,653,446,1059,3535
ENST00000514057,551,799,1035,529,1474,3392
ENST00000416718,77,224,320,94,163,599
ENST00000441245,1,1,0,4,0,1
ENST00000743821,7,5,2,2,3,2
ENST00000745228,2,11,5,0,0,0
MSTRG.19.23,13,13,2,14,65,35
ENST00000414688,1,0,0,0,0,0
ENST00000447954,7,15,9,5,12,11
ENST00000636676,1,1,1,1,1,1
ENST00000440782,38,42,26,17,3,13
MSTRG.19.32,278,110,237,271,85,163
MSTRG.19.36,34,259,159,38,422,289
MSTRG.19.38,8,8,7,8,19,0
MSTRG.19.37,2,0,5,9,0,9
MSTRG.19.39,101,88,125,88,112,127
MSTRG.19.40,92,148,38,4,6,55
MSTRG.19.41,12,33,14,10,38,31
MSTRG.19.42,11,139,16,13,83,38
MSTRG.19.43,100,248,43,54,69,0
ENST00000743858,126,0,0,0,125,116
ENST00000422528,4,7,7,2,5,9
ENST00000743870,3,0,1,1,0,3
ENST00000743874,6,2,3,0,3,0
ENST00000692781,5,12,12,20,18,19
ENST00000457084,22,6,0,2,0,14
ENST00000667728,40,31,9,16,8,13
ENST00000644482,3,1,4,0,11,1
ENST00000592547,7,7,8,3,4,3
ENST00000585768,2,3,3,1,0,0
ENST00000586288,4,2,0,1,3,0
ENST00000591702,68,55,23,27,9,43
ENST00000743843,1,0,0,0,0,0
ENST00000743846,13,4,0,0,0,0
ENST00000655384,7,0,0,7,0,0
ENST00000743857,1,4,0,3,1,1
ENST00000743875,1,1,0,2,1,0
ENST00000590817,7,4,0,11,2,0
ENST00000743877,13,18,0,1,16,0
ENST00000743862,1,0,1,1,0,0
ENST00000744087,25,0,0,0,0,0
ENST00000743861,1,0,0,0,0,0
ENST00000743863,1,13,8,10,0,17
MSTRG.33.1,3,6,1,15,0,3
ENST00000326734,14,29,9,17,5,3
ENST00000473798,69,51,48,48,66,62
ENST00000744906,2,2,3,2,3,6
ENST00000669922,133,126,115,0,112,33
